person_id,crash_id,road_user,gender,age,age_group,load_ts
8047,20177003,Passenger,Female,25,17_to_25,2025-05-06T08:22:34
8048,20171328,Driver,Male,50,40_to_64,2025-05-06T08:22:34
8049,20172024,Pedestrian,Male,30,26_to_39,2025-05-06T08:22:34
8050,20171149,Driver,Male,42,40_to_64,2025-05-06T08:22:34
8051,20176026,Motorcycle rider,Male,17,17_to_25,2025-05-06T08:22:34
8052,20172071,Driver,Male,30,26_to_39,2025-05-06T08:22:34
8053,20174020,Driver,Male,22,17_to_25,2025-05-06T08:22:34
8054,20173116,Motorcycle rider,Male,31,26_to_39,2025-05-06T08:22:34
8055,20174010,Passenger,Female,18,17_to_25,2025-05-06T08:22:34
8056,20174010,Driver,Male,26,26_to_39,2025-05-06T08:22:34
8057,20171202,Driver,Male,36,26_to_39,2025-05-06T08:22:34
8058,20171200,Motorcycle rider,Male,35,26_to_39,2025-05-06T08:22:34
8059,20175091,Driver,Male,63,40_to_64,2025-05-06T08:22:34
8060,20176016,Driver,Female,55,40_to_64,2025-05-06T08:22:34
8061,20171246,Passenger,Female,65,65_to_74,2025-05-06T08:22:34
8062,20171246,Driver,Male,66,65_to_74,2025-05-06T08:22:34
8063,20175061,Passenger,Male,47,40_to_64,2025-05-06T08:22:34
8064,20171244,Motorcycle rider,Female,65,65_to_74,2025-05-06T08:22:34
8065,20171063,Passenger,Female,83,75_or_older,2025-05-06T08:22:34
8066,20172133,Driver,Male,36,26_to_39,2025-05-06T08:22:34
8067,20173138,Driver,Male,26,26_to_39,2025-05-06T08:22:34
8068,20172127,Driver,Female,19,17_to_25,2025-05-06T08:22:34
8069,20173065,Passenger,Male,21,17_to_25,2025-05-06T08:22:34
8070,20176022,Driver,Female,42,40_to_64,2025-05-06T08:22:34
8071,20177011,Pedestrian,Female,32,26_to_39,2025-05-06T08:22:34
8072,20172176,Passenger,Female,80,75_or_older,2025-05-06T08:22:34
8073,20172176,Passenger,Female,95,75_or_older,2025-05-06T08:22:34
8074,20172176,Passenger,Female,91,75_or_older,2025-05-06T08:22:34
8075,20173195,Motorcycle rider,Male,70,65_to_74,2025-05-06T08:22:34
8076,20175143,Pedestrian,Male,79,75_or_older,2025-05-06T08:22:34
8077,20171158,Pedestrian,Male,66,65_to_74,2025-05-06T08:22:34
8078,20171117,Pedestrian,Female,60,40_to_64,2025-05-06T08:22:34
8079,20174024,Pedestrian,Male,35,26_to_39,2025-05-06T08:22:34
8080,20173183,Driver,Female,31,26_to_39,2025-05-06T08:22:34
8081,20173081,Pedestrian,Female,27,26_to_39,2025-05-06T08:22:34
8082,20172094,Driver,Male,57,40_to_64,2025-05-06T08:22:34
8083,20171143,Driver,Female,60,40_to_64,2025-05-06T08:22:34
8084,20171070,Driver,Female,93,75_or_older,2025-05-06T08:22:34
8085,20173082,Pedestrian,Male,80,75_or_older,2025-05-06T08:22:34
8086,20171235,Driver,Male,34,26_to_39,2025-05-06T08:22:34
8087,20172050,Driver,Male,80,75_or_older,2025-05-06T08:22:34
8088,20171262,Driver,Male,80,75_or_older,2025-05-06T08:22:34
8089,20172078,Pedestrian,Female,93,75_or_older,2025-05-06T08:22:34
8090,20173100,Motorcycle rider,Male,33,26_to_39,2025-05-06T08:22:34
8091,20171017,Pedestrian,Female,58,40_to_64,2025-05-06T08:22:34
8092,20171017,Motorcycle rider,Male,23,17_to_25,2025-05-06T08:22:34
8093,20173226,Pedestrian,Male,44,40_to_64,2025-05-06T08:22:34
8094,20177002,Driver,Male,24,17_to_25,2025-05-06T08:22:34
8095,20172042,Driver,Male,22,17_to_25,2025-05-06T08:22:34
8096,20171345,Driver,Male,36,26_to_39,2025-05-06T08:22:34
8097,20177025,Motorcycle rider,Male,48,40_to_64,2025-05-06T08:22:34
8098,20171118,Driver,Female,62,40_to_64,2025-05-06T08:22:34
8099,20171166,Passenger,Male,75,75_or_older,2025-05-06T08:22:34
8100,20175152,Passenger,Male,44,40_to_64,2025-05-06T08:22:34
8101,20172155,Driver,Male,83,75_or_older,2025-05-06T08:22:34
8102,20172074,Motorcycle rider,Male,49,40_to_64,2025-05-06T08:22:34
8103,20171240,Passenger,Female,4,0_to_16,2025-05-06T08:22:34
8104,20173125,Pedestrian,Female,19,17_to_25,2025-05-06T08:22:34
8105,20176003,Driver,Male,26,26_to_39,2025-05-06T08:22:34
8106,20173172,Pedestrian,Male,41,40_to_64,2025-05-06T08:22:34
8107,20172199,Driver,Male,36,26_to_39,2025-05-06T08:22:34
8108,20171054,Driver,Male,63,40_to_64,2025-05-06T08:22:34
8109,20171196,Driver,Female,17,17_to_25,2025-05-06T08:22:34
8110,20171196,Driver,Male,19,17_to_25,2025-05-06T08:22:34
8111,20171196,Passenger,Female,15,0_to_16,2025-05-06T08:22:34
8112,20175060,Driver,Male,53,40_to_64,2025-05-06T08:22:34
8113,20172081,Driver,Male,21,17_to_25,2025-05-06T08:22:34
8114,20173078,Driver,Male,86,75_or_older,2025-05-06T08:22:34
8115,20172196,Motorcycle rider,Male,68,65_to_74,2025-05-06T08:22:34
8116,20172051,Driver,Female,30,26_to_39,2025-05-06T08:22:34
8117,20172141,Driver,Female,26,26_to_39,2025-05-06T08:22:34
8118,20173021,Pedestrian,Male,52,40_to_64,2025-05-06T08:22:34
8119,20172237,Pedestrian,Female,75,75_or_older,2025-05-06T08:22:34
8120,20172148,Motorcycle rider,Male,62,40_to_64,2025-05-06T08:22:34
8121,20175110,Driver,Male,44,40_to_64,2025-05-06T08:22:34
8122,20173163,Pedestrian,Male,19,17_to_25,2025-05-06T08:22:34
8123,20173027,Driver,Female,43,40_to_64,2025-05-06T08:22:34
8124,20171162,Passenger,Male,9,0_to_16,2025-05-06T08:22:34
8125,20171162,Passenger,Male,12,0_to_16,2025-05-06T08:22:34
8126,20173158,Driver,Male,45,40_to_64,2025-05-06T08:22:34
8127,20171194,Motorcycle rider,Female,45,40_to_64,2025-05-06T08:22:34
8128,20171057,Driver,Male,64,40_to_64,2025-05-06T08:22:34
8129,20171106,Driver,Male,28,26_to_39,2025-05-06T08:22:34
8130,20176004,Driver,Female,49,40_to_64,2025-05-06T08:22:34
8131,20172206,Motorcycle rider,Male,42,40_to_64,2025-05-06T08:22:34
8132,20173029,Driver,Female,26,26_to_39,2025-05-06T08:22:34
8133,20171081,Pedestrian,Female,91,75_or_older,2025-05-06T08:22:34
8134,20171128,Driver,Male,86,75_or_older,2025-05-06T08:22:34
8135,20173098,Driver,Female,23,17_to_25,2025-05-06T08:22:34
8136,20171094,Pedestrian,Female,24,17_to_25,2025-05-06T08:22:34
8137,20171221,Pedestrian,Male,20,17_to_25,2025-05-06T08:22:34
8138,20172095,Driver,Male,59,40_to_64,2025-05-06T08:22:34
8139,20174033,Pedestrian,Male,2,0_to_16,2025-05-06T08:22:34
8140,20171101,Motorcycle rider,Male,65,65_to_74,2025-05-06T08:22:34
8141,20173189,Motorcycle rider,Male,50,40_to_64,2025-05-06T08:22:34
8142,20173189,Motorcycle pillion passenger,Female,45,40_to_64,2025-05-06T08:22:34
8143,20174063,Motorcycle rider,Male,33,26_to_39,2025-05-06T08:22:34
8144,20172197,Driver,Male,91,75_or_older,2025-05-06T08:22:34
8145,20172197,Passenger,Female,81,75_or_older,2025-05-06T08:22:34
8146,20173219,Motorcycle rider,Male,62,40_to_64,2025-05-06T08:22:34
8147,20176018,Driver,Male,45,40_to_64,2025-05-06T08:22:34
8148,20176018,Passenger,Female,48,40_to_64,2025-05-06T08:22:34
8149,20172118,Driver,Male,89,75_or_older,2025-05-06T08:22:34
8150,20171332,Pedestrian,Female,36,26_to_39,2025-05-06T08:22:34
8151,20173074,Driver,Male,34,26_to_39,2025-05-06T08:22:34
8152,20171308,Passenger,Male,49,40_to_64,2025-05-06T08:22:34
8153,20171308,Driver,Male,62,40_to_64,2025-05-06T08:22:34
8154,20173156,Driver,Male,37,26_to_39,2025-05-06T08:22:34
8155,20171129,Motorcycle rider,Male,21,17_to_25,2025-05-06T08:22:34
8156,20172153,Pedal cyclist,Male,51,40_to_64,2025-05-06T08:22:34
8157,20173108,Passenger,Female,68,65_to_74,2025-05-06T08:22:34
8158,20171220,Motorcycle rider,Male,40,40_to_64,2025-05-06T08:22:34
8159,20173066,Driver,Male,70,65_to_74,2025-05-06T08:22:34
8160,20174054,Motorcycle rider,Male,40,40_to_64,2025-05-06T08:22:34
8161,20171267,Driver,Male,40,40_to_64,2025-05-06T08:22:34
8162,20172202,Motorcycle rider,Male,22,17_to_25,2025-05-06T08:22:34
8163,20171174,Pedal cyclist,Male,67,65_to_74,2025-05-06T08:22:34
8164,20173077,Driver,Female,54,40_to_64,2025-05-06T08:22:34
8165,20172208,Driver,Male,32,26_to_39,2025-05-06T08:22:34
8166,20173178,Motorcycle rider,Male,43,40_to_64,2025-05-06T08:22:34
8167,20173177,Driver,Female,46,40_to_64,2025-05-06T08:22:34
8168,20176033,Driver,Male,89,75_or_older,2025-05-06T08:22:34
8169,20172158,Driver,Female,18,17_to_25,2025-05-06T08:22:34
8170,20171177,Passenger,Male,49,40_to_64,2025-05-06T08:22:34
8171,20174008,Driver,Female,79,75_or_older,2025-05-06T08:22:34
8172,20173210,Motorcycle rider,Male,40,40_to_64,2025-05-06T08:22:34
8173,20171284,Driver,Male,87,75_or_older,2025-05-06T08:22:34
8174,20173006,Pedestrian,Male,91,75_or_older,2025-05-06T08:22:34
8175,20171140,Motorcycle rider,Male,19,17_to_25,2025-05-06T08:22:34
8176,20171155,Pedestrian,Male,70,65_to_74,2025-05-06T08:22:34
8177,20171233,Driver,Male,46,40_to_64,2025-05-06T08:22:34
8178,20171268,Passenger,Female,79,75_or_older,2025-05-06T08:22:34
8179,20173201,Motorcycle rider,Female,40,40_to_64,2025-05-06T08:22:34
8180,20171295,Pedestrian,Female,55,40_to_64,2025-05-06T08:22:34
8181,20171201,Passenger,Male,20,17_to_25,2025-05-06T08:22:34
8182,20171137,Driver,Male,45,40_to_64,2025-05-06T08:22:34
8183,20178004,Driver,Male,91,75_or_older,2025-05-06T08:22:34
8184,20174017,Driver,Male,58,40_to_64,2025-05-06T08:22:34
8185,20173208,Motorcycle rider,Male,39,26_to_39,2025-05-06T08:22:34
8186,20173223,Pedal cyclist,Male,16,0_to_16,2025-05-06T08:22:34
8187,20171172,Pedestrian,Female,48,40_to_64,2025-05-06T08:22:34
8188,20172129,Driver,Female,27,26_to_39,2025-05-06T08:22:34
8189,20175099,Passenger,Male,18,17_to_25,2025-05-06T08:22:34
8190,20173044,Driver,Male,30,26_to_39,2025-05-06T08:22:34
8191,20175096,Motorcycle rider,Male,44,40_to_64,2025-05-06T08:22:34
8192,20172115,Pedal cyclist,Male,55,40_to_64,2025-05-06T08:22:34
8193,20173155,Passenger,Female,101,75_or_older,2025-05-06T08:22:34
8194,20172091,Pedestrian,Male,4,0_to_16,2025-05-06T08:22:34
8195,20172072,Driver,Male,77,75_or_older,2025-05-06T08:22:34
8196,20172033,Driver,Male,68,65_to_74,2025-05-06T08:22:34
8197,20172031,Driver,Male,26,26_to_39,2025-05-06T08:22:34
8198,20175080,Motorcycle rider,Male,22,17_to_25,2025-05-06T08:22:34
8199,20175005,Driver,Male,90,75_or_older,2025-05-06T08:22:34
8200,20172213,Pedestrian,Male,19,17_to_25,2025-05-06T08:22:34
8201,20172165,Driver,Male,89,75_or_older,2025-05-06T08:22:34
8202,20172038,Driver,Male,54,40_to_64,2025-05-06T08:22:34
8203,20172135,Pedestrian,Male,43,40_to_64,2025-05-06T08:22:34
8204,20175071,Driver,Male,36,26_to_39,2025-05-06T08:22:34
8205,20173147,Passenger,Male,90,75_or_older,2025-05-06T08:22:34
8206,20171002,Passenger,Female,11,0_to_16,2025-05-06T08:22:34
8207,20171002,Passenger,Male,7,0_to_16,2025-05-06T08:22:34
8208,20171002,Driver,Female,43,40_to_64,2025-05-06T08:22:34
8209,20174016,Driver,Female,85,75_or_older,2025-05-06T08:22:34
8210,20173135,Driver,Female,30,26_to_39,2025-05-06T08:22:34
8211,20173135,Passenger,Male,22,17_to_25,2025-05-06T08:22:34
8212,20172105,Passenger,Male,38,26_to_39,2025-05-06T08:22:34
8213,20175049,Motorcycle rider,Male,38,26_to_39,2025-05-06T08:22:34
8214,20175069,Driver,Female,21,17_to_25,2025-05-06T08:22:34
8215,20171126,Driver,Male,51,40_to_64,2025-05-06T08:22:34
8216,20172130,Driver,Male,73,65_to_74,2025-05-06T08:22:34
8217,20177005,Driver,Male,50,40_to_64,2025-05-06T08:22:34
8218,20171167,Motorcycle rider,Male,44,40_to_64,2025-05-06T08:22:34
8219,20175116,Motorcycle rider,Male,66,65_to_74,2025-05-06T08:22:34
8220,20171222,Motorcycle rider,Male,36,26_to_39,2025-05-06T08:22:34
8221,20171016,Motorcycle rider,Female,44,40_to_64,2025-05-06T08:22:34
8222,20171059,Motorcycle rider,Male,26,26_to_39,2025-05-06T08:22:34
8223,20172178,Driver,Male,91,75_or_older,2025-05-06T08:22:34
8224,20171270,Pedal cyclist,Male,50,40_to_64,2025-05-06T08:22:34
8225,20175025,Passenger,Female,28,26_to_39,2025-05-06T08:22:34
8226,20171027,Pedestrian,Male,68,65_to_74,2025-05-06T08:22:34
8227,20175114,Pedestrian,Female,21,17_to_25,2025-05-06T08:22:34
8228,20175092,Driver,Female,22,17_to_25,2025-05-06T08:22:34
8229,20175092,Passenger,Male,32,26_to_39,2025-05-06T08:22:34
8230,20175136,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
8231,20173046,Passenger,Male,31,26_to_39,2025-05-06T08:22:34
8232,20173227,Motorcycle rider,Male,32,26_to_39,2025-05-06T08:22:34
8233,20171095,Driver,Male,17,17_to_25,2025-05-06T08:22:34
8234,20175085,Driver,Male,22,17_to_25,2025-05-06T08:22:34
8235,20177022,Driver,Male,19,17_to_25,2025-05-06T08:22:34
8236,20172192,Motorcycle rider,Male,46,40_to_64,2025-05-06T08:22:34
8237,20171036,Motorcycle rider,Male,69,65_to_74,2025-05-06T08:22:34
8238,20173205,Motorcycle rider,Male,48,40_to_64,2025-05-06T08:22:34
8239,20173034,Driver,Female,79,75_or_older,2025-05-06T08:22:34
8240,20171076,Motorcycle rider,Male,25,17_to_25,2025-05-06T08:22:34
8241,20172029,Passenger,Male,19,17_to_25,2025-05-06T08:22:34
8242,20172029,Passenger,Male,19,17_to_25,2025-05-06T08:22:34
8243,20172209,Motorcycle rider,Male,27,26_to_39,2025-05-06T08:22:34
8244,20176025,Passenger,Male,25,17_to_25,2025-05-06T08:22:34
8245,20172086,Driver,Male,40,40_to_64,2025-05-06T08:22:34
8246,20172150,Driver,Male,19,17_to_25,2025-05-06T08:22:34
8247,20171263,Driver,Male,27,26_to_39,2025-05-06T08:22:34
8248,20171285,Motorcycle rider,Male,70,65_to_74,2025-05-06T08:22:34
8249,20175108,Pedal cyclist,Male,24,17_to_25,2025-05-06T08:22:34
8250,20171102,Driver,Male,56,40_to_64,2025-05-06T08:22:34
8251,20177026,Pedestrian,Male,47,40_to_64,2025-05-06T08:22:34
8252,20171290,Driver,Male,38,26_to_39,2025-05-06T08:22:34
8253,20173002,Motorcycle rider,Male,34,26_to_39,2025-05-06T08:22:34
8254,20175135,Driver,Male,18,17_to_25,2025-05-06T08:22:34
8255,20172085,Driver,Male,33,26_to_39,2025-05-06T08:22:34
8256,20172032,Pedal cyclist,Male,64,40_to_64,2025-05-06T08:22:34
8257,20171325,Driver,Female,50,40_to_64,2025-05-06T08:22:34
8258,20171045,Passenger,Female,52,40_to_64,2025-05-06T08:22:34
8259,20172075,Pedal cyclist,Male,77,75_or_older,2025-05-06T08:22:34
8260,20171021,Driver,Female,39,26_to_39,2025-05-06T08:22:34
8261,20171021,Passenger,Male,14,0_to_16,2025-05-06T08:22:34
8262,20175030,Motorcycle rider,Male,29,26_to_39,2025-05-06T08:22:34
8263,20174080,Driver,Female,82,75_or_older,2025-05-06T08:22:34
8264,20174029,Driver,Female,18,17_to_25,2025-05-06T08:22:34
8265,20172227,Driver,Male,21,17_to_25,2025-05-06T08:22:34
8266,20172159,Pedestrian,Male,85,75_or_older,2025-05-06T08:22:34
8267,20172096,Motorcycle rider,Male,40,40_to_64,2025-05-06T08:22:34
8268,20171260,Driver,Male,34,26_to_39,2025-05-06T08:22:34
8269,20171300,Driver,Male,20,17_to_25,2025-05-06T08:22:34
8270,20173025,Driver,Male,37,26_to_39,2025-05-06T08:22:34
8271,20174077,Driver,Male,25,17_to_25,2025-05-06T08:22:34
8272,20174047,Driver,Male,56,40_to_64,2025-05-06T08:22:34
8273,20174047,Driver,Male,31,26_to_39,2025-05-06T08:22:34
8274,20171004,Driver,Male,59,40_to_64,2025-05-06T08:22:34
8275,20171265,Passenger,Female,72,65_to_74,2025-05-06T08:22:34
8276,20171075,Pedestrian,Male,72,65_to_74,2025-05-06T08:22:34
8277,20171258,Motorcycle rider,Male,61,40_to_64,2025-05-06T08:22:34
8278,20171031,Passenger,Female,75,75_or_older,2025-05-06T08:22:34
8279,20173057,Passenger,Male,90,75_or_older,2025-05-06T08:22:34
8280,20171255,Motorcycle rider,Female,48,40_to_64,2025-05-06T08:22:34
8281,20172058,Passenger,Female,69,65_to_74,2025-05-06T08:22:34
8282,20174036,Motorcycle rider,Male,66,65_to_74,2025-05-06T08:22:34
8283,20171014,Pedestrian,Female,5,0_to_16,2025-05-06T08:22:34
8284,20172016,Passenger,Female,75,75_or_older,2025-05-06T08:22:34
8285,20172016,Driver,Male,79,75_or_older,2025-05-06T08:22:34
8286,20171304,Passenger,Female,18,17_to_25,2025-05-06T08:22:34
8287,20172117,Driver,Male,69,65_to_74,2025-05-06T08:22:34
8288,20174044,Driver,Male,58,40_to_64,2025-05-06T08:22:34
8289,20175103,Driver,Male,19,17_to_25,2025-05-06T08:22:34
8290,20172062,Driver,Male,39,26_to_39,2025-05-06T08:22:34
8291,20172219,Driver,Male,27,26_to_39,2025-05-06T08:22:34
8292,20171098,Driver,Male,39,26_to_39,2025-05-06T08:22:34
8293,20171098,Driver,Male,32,26_to_39,2025-05-06T08:22:34
8294,20178001,Pedal cyclist,Male,35,26_to_39,2025-05-06T08:22:34
8295,20172119,Driver,Male,49,40_to_64,2025-05-06T08:22:34
8296,20171023,Driver,Male,18,17_to_25,2025-05-06T08:22:34
8297,20172228,Driver,Male,27,26_to_39,2025-05-06T08:22:34
8298,20171238,Motorcycle rider,Male,33,26_to_39,2025-05-06T08:22:34
8299,20175120,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
8300,20173112,Driver,Male,42,40_to_64,2025-05-06T08:22:34
8301,20175125,Driver,Male,85,75_or_older,2025-05-06T08:22:34
8302,20172152,Pedestrian,Female,50,40_to_64,2025-05-06T08:22:34
8303,20173221,Driver,Female,75,75_or_older,2025-05-06T08:22:34
8304,20171231,Driver,Male,30,26_to_39,2025-05-06T08:22:34
8305,20172164,Pedal cyclist,Male,66,65_to_74,2025-05-06T08:22:34
8306,20172221,Pedal cyclist,Female,35,26_to_39,2025-05-06T08:22:34
8307,20174089,Driver,Male,64,40_to_64,2025-05-06T08:22:34
8308,20177017,Passenger,Male,32,26_to_39,2025-05-06T08:22:34
8309,20173136,Driver,Male,76,75_or_older,2025-05-06T08:22:34
8310,20171044,Motorcycle rider,Male,35,26_to_39,2025-05-06T08:22:34
8311,20173001,Passenger,Female,30,26_to_39,2025-05-06T08:22:34
8312,20173164,Motorcycle rider,Male,64,40_to_64,2025-05-06T08:22:34
8313,20175105,Driver,Female,55,40_to_64,2025-05-06T08:22:34
8314,20171187,Motorcycle rider,Male,56,40_to_64,2025-05-06T08:22:34
8315,20171092,Driver,Male,43,40_to_64,2025-05-06T08:22:34
8316,20173192,Passenger,Male,22,17_to_25,2025-05-06T08:22:34
8317,20172240,Motorcycle rider,Male,30,26_to_39,2025-05-06T08:22:34
8318,20173167,Passenger,Female,28,26_to_39,2025-05-06T08:22:34
8319,20174092,Pedestrian,Male,33,26_to_39,2025-05-06T08:22:34
8320,20173187,Passenger,Male,20,17_to_25,2025-05-06T08:22:34
8321,20172035,Passenger,Male,22,17_to_25,2025-05-06T08:22:34
8322,20174011,Driver,Male,18,17_to_25,2025-05-06T08:22:34
8323,20172177,Driver,Male,24,17_to_25,2025-05-06T08:22:34
8324,20173168,Pedestrian,Male,75,75_or_older,2025-05-06T08:22:34
8325,20171329,Motorcycle pillion passenger,Female,50,40_to_64,2025-05-06T08:22:34
8326,20172205,Passenger,Male,65,65_to_74,2025-05-06T08:22:34
8327,20171259,Driver,Female,27,26_to_39,2025-05-06T08:22:34
8328,20176020,Motorcycle rider,Male,47,40_to_64,2025-05-06T08:22:34
8329,20171104,Motorcycle rider,Male,51,40_to_64,2025-05-06T08:22:34
8330,20171299,Driver,Male,18,17_to_25,2025-05-06T08:22:34
8331,20171299,Passenger,Female,17,17_to_25,2025-05-06T08:22:34
8332,20172110,Driver,Female,35,26_to_39,2025-05-06T08:22:34
8333,20172210,Driver,Male,19,17_to_25,2025-05-06T08:22:34
8334,20173111,Passenger,Female,18,17_to_25,2025-05-06T08:22:34
8335,20171205,Pedestrian,Male,52,40_to_64,2025-05-06T08:22:34
8336,20171241,Pedestrian,Female,3,0_to_16,2025-05-06T08:22:34
8337,20175042,Driver,Female,25,17_to_25,2025-05-06T08:22:34
8338,20173033,Motorcycle rider,Male,39,26_to_39,2025-05-06T08:22:34
8339,20175112,Driver,Male,34,26_to_39,2025-05-06T08:22:34
8340,20172142,Driver,Male,56,40_to_64,2025-05-06T08:22:34
8341,20171138,Driver,Male,63,40_to_64,2025-05-06T08:22:34
8342,20173087,Motorcycle rider,Male,61,40_to_64,2025-05-06T08:22:34
8343,20176005,Motorcycle rider,Male,16,0_to_16,2025-05-06T08:22:34
8344,20172108,Driver,Male,85,75_or_older,2025-05-06T08:22:34
8345,20171108,Passenger,Male,72,65_to_74,2025-05-06T08:22:34
8346,20174091,Driver,Male,59,40_to_64,2025-05-06T08:22:34
8347,20175109,Passenger,Male,27,26_to_39,2025-05-06T08:22:34
8348,20172015,Driver,Male,28,26_to_39,2025-05-06T08:22:34
8349,20173088,Driver,Male,21,17_to_25,2025-05-06T08:22:34
8350,20171215,Driver,Female,50,40_to_64,2025-05-06T08:22:34
8351,20171293,Motorcycle rider,Male,47,40_to_64,2025-05-06T08:22:34
8352,20175077,Driver,Male,53,40_to_64,2025-05-06T08:22:34
8353,20174062,Driver,Male,44,40_to_64,2025-05-06T08:22:34
8354,20175106,Motorcycle rider,Male,52,40_to_64,2025-05-06T08:22:34
8355,20177018,Motorcycle rider,Male,22,17_to_25,2025-05-06T08:22:34
8356,20172114,Motorcycle rider,Male,34,26_to_39,2025-05-06T08:22:34
8357,20176034,Passenger,Male,16,0_to_16,2025-05-06T08:22:34
8358,20171141,Driver,Female,49,40_to_64,2025-05-06T08:22:34
8359,20171141,Passenger,Male,7,0_to_16,2025-05-06T08:22:34
8360,20175018,Driver,Male,32,26_to_39,2025-05-06T08:22:34
8361,20172162,Pedestrian,Male,13,0_to_16,2025-05-06T08:22:34
8362,20172131,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
8363,20171291,Pedestrian,Male,3,0_to_16,2025-05-06T08:22:34
8364,20174081,Motorcycle rider,Male,73,65_to_74,2025-05-06T08:22:34
8365,20172030,Driver,Female,20,17_to_25,2025-05-06T08:22:34
8366,20175148,Motorcycle rider,Male,17,17_to_25,2025-05-06T08:22:34
8367,20175137,Pedestrian,Male,7,0_to_16,2025-05-06T08:22:34
8368,20174079,Motorcycle rider,Male,22,17_to_25,2025-05-06T08:22:34
8369,20171015,Passenger,Male,43,40_to_64,2025-05-06T08:22:34
8370,20173071,Driver,Male,39,26_to_39,2025-05-06T08:22:34
8371,20175115,Pedal cyclist,Male,74,65_to_74,2025-05-06T08:22:34
8372,20171099,Pedestrian,Male,81,75_or_older,2025-05-06T08:22:34
8373,20171217,Driver,Male,35,26_to_39,2025-05-06T08:22:34
8374,20171317,Driver,Male,91,75_or_older,2025-05-06T08:22:34
8375,20175039,Driver,Male,79,75_or_older,2025-05-06T08:22:34
8376,20171301,Driver,Male,46,40_to_64,2025-05-06T08:22:34
8377,20171033,Driver,Male,19,17_to_25,2025-05-06T08:22:34
8378,20174065,Motorcycle rider,Male,23,17_to_25,2025-05-06T08:22:34
