crash_id,month,year,dayweek_text,time_text,crash_type,num_fatalities,speed_limit,state_name,sa4_name,lga_name,remoteness_name,road_type_name,christmas_period,easter_period,day_flag,time_of_day,load_ts
20154080,9,2015,Friday,15:37:00,Single,1,110,SA,South Australia - South East,Mid Murray,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20158004,9,2015,Friday,17:45:00,Single,1,80,ACT,Australian Capital Territory,Unincorporated ACT,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20157028,9,2015,Monday,03:07:00,Single,1,100,NT,Darwin,Litchfield,Outer Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20152149,9,2015,Monday,05:20:00,Single,1,100,VIC,Bendigo,Loddon,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20151213,9,2015,Monday,06:09:00,Single,1,60,NSW,Central West,Bathurst,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20154089,9,2015,Monday,09:35:00,Single,1,60,SA,South Australia - South East,Victor Harbor,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151016,9,2015,Monday,10:10:00,Single,1,100,NSW,Capital Region,Eurobodalla,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151156,9,2015,Monday,10:40:00,Single,1,10,NSW,Sydney - North Sydney and Hornsby,North Sydney,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20156011,9,2015,Monday,10:45:00,Single,1,110,TAS,Launceston and North East,Northern Midlands,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151046,9,2015,Monday,14:00:00,Single,1,60,NSW,Newcastle and Lake Macquarie,Newcastle,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151151,9,2015,Monday,15:10:00,Single,1,80,NSW,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20155072,9,2015,Monday,16:48:00,Multiple,2,110,WA,Western Australia - Wheat Belt,Northam,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151155,9,2015,Monday,21:30:00,Single,1,50,NSW,Sydney - Inner South West,Canterbury-Bankstown,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20151116,9,2015,Saturday,02:20:00,Single,1,80,NSW,Sydney - Baulkham Hills and Hawkesbury,The Hills,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20157021,9,2015,Saturday,05:07:00,Single,1,70,NT,Darwin,Darwin,Outer Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20152007,9,2015,Saturday,07:35:00,Single,1,100,VIC,Melbourne - South East,Casey,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20152006,9,2015,Saturday,13:00:00,Single,1,100,VIC,Geelong,Surf Coast,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151086,9,2015,Saturday,13:15:00,Single,1,100,NSW,Capital Region,Bega Valley,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151299,9,2015,Saturday,13:54:00,Single,1,80,NSW,Sydney - Outer West and Blue Mountains,Penrith,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151140,9,2015,Saturday,15:30:00,Multiple,2,100,NSW,New England and North West,Liverpool Plains,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20155099,9,2015,Saturday,16:00:00,Single,1,90,WA,Western Australia - Wheat Belt,Chittering,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20156016,9,2015,Saturday,16:45:00,Single,1,100,TAS,Hobart,Clarence,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151229,9,2015,Saturday,18:20:00,Single,1,70,NSW,Sydney - Ryde,The Hills,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20158005,9,2015,Saturday,20:20:00,Single,1,60,ACT,Australian Capital Territory,Unincorporated ACT,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20154014,9,2015,Saturday,22:44:00,Single,1,110,SA,Barossa - Yorke - Mid North,Wakefield,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20155120,9,2015,Saturday,23:09:00,Single,1,60,WA,Perth - North East,Bayswater,Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151222,9,2015,Saturday,23:50:00,Single,1,80,NSW,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151176,9,2015,Sunday,08:00:00,Single,1,100,NSW,New England and North West,Tenterfield,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20152160,9,2015,Sunday,08:52:00,Single,1,80,VIC,Melbourne - Inner East,Whitehorse,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20151286,9,2015,Sunday,09:20:00,Single,1,50,NSW,Newcastle and Lake Macquarie,Newcastle,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20154034,9,2015,Sunday,11:15:00,Single,1,50,SA,Adelaide - Central and Hills,Mount Barker,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20152130,9,2015,Sunday,13:29:00,Single,1,100,VIC,Melbourne - Outer East,Yarra Ranges,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20156001,9,2015,Sunday,13:55:00,Single,1,50,TAS,Hobart,Hobart,Inner Regional Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20152046,9,2015,Sunday,15:10:00,Single,1,60,VIC,Geelong,Surf Coast,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20151250,9,2015,Sunday,22:08:00,Single,1,60,NSW,Sydney - Outer South West,Campbelltown (NSW),Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151087,9,2015,Thursday,07:06:00,Single,1,80,NSW,Capital Region,Eurobodalla,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20155037,9,2015,Thursday,17:56:00,Single,1,90,WA,Bunbury,Collie,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20155096,9,2015,Thursday,18:51:00,Single,1,60,WA,Bunbury,Harvey,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20152161,9,2015,Thursday,19:00:00,Single,1,100,VIC,Shepparton,Moira,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20155106,9,2015,Thursday,21:01:00,Single,1,50,WA,Mandurah,Mandurah,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20152010,9,2015,Thursday,21:15:00,Single,1,70,VIC,Melbourne - South East,Monash,Major Cities of Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20155135,9,2015,Thursday,22:22:00,Multiple,2,80,WA,Western Australia - Outback (North),Wyndham-East Kimberley,Very Remote Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20157026,9,2015,Thursday,23:30:00,Single,1,100,NT,Darwin,Litchfield,Outer Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20154074,9,2015,Tuesday,06:15:00,Single,1,90,SA,Adelaide - North,Salisbury,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151307,9,2015,Tuesday,11:00:00,Single,1,50,NSW,Sydney - Sutherland,Sutherland,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151050,9,2015,Tuesday,11:30:00,Single,1,80,NSW,Central West,Bathurst,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20152184,9,2015,Tuesday,14:35:00,Single,1,100,VIC,North West,Ararat,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151178,9,2015,Tuesday,14:45:00,Single,1,100,NSW,Far West and Orana,Unincorporated NSW,Very Remote Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20154094,9,2015,Tuesday,16:06:00,Single,1,60,SA,South Australia - Outback,Port Lincoln,Remote Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151263,9,2015,Tuesday,18:30:00,Single,1,100,NSW,Coffs Harbour - Grafton,Clarence Valley,Outer Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20155043,9,2015,Tuesday,18:52:00,Single,1,50,WA,Perth - South East,Belmont,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20151106,9,2015,Tuesday,19:25:00,Single,1,100,NSW,Illawarra,Wollondilly,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20154046,9,2015,Wednesday,01:50:00,Single,1,110,SA,South Australia - South East,Tatiara,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20152137,9,2015,Wednesday,05:00:00,Single,1,100,VIC,Hume,Strathbogie,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20151233,9,2015,Wednesday,12:30:00,Single,1,60,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151166,9,2015,Wednesday,14:14:00,Single,1,80,NSW,Southern Highlands and Shoalhaven,Wingecarribee,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151317,9,2015,Wednesday,17:15:00,Single,1,100,NSW,Far West and Orana,Narromine,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20152113,9,2015,Wednesday,18:20:00,Single,1,100,VIC,Melbourne - Outer East,Yarra Ranges,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20152119,9,2015,Wednesday,18:57:00,Single,1,60,VIC,Melbourne - North East,Banyule,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20156002,9,2015,Wednesday,20:10:00,Single,1,100,TAS,West and North West,Burnie,Outer Regional Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20152176,8,2015,Friday,00:20:00,Single,1,100,VIC,Melbourne - West,Hobsons Bay,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20152117,8,2015,Friday,02:05:00,Single,1,100,VIC,North West,Buloke,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20151027,8,2015,Friday,09:50:00,Single,1,50,NSW,Sydney - Sutherland,Sutherland,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151071,8,2015,Friday,10:10:00,Single,1,100,NSW,New England and North West,Tenterfield,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151318,8,2015,Friday,10:20:00,Single,1,70,NSW,Southern Highlands and Shoalhaven,Shoalhaven,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151208,8,2015,Friday,14:54:00,Single,1,60,NSW,Sydney - Eastern Suburbs,Sydney,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151308,8,2015,Friday,15:50:00,Single,1,80,NSW,Mid North Coast,Port Macquarie-Hastings,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20152181,8,2015,Friday,16:20:00,Single,1,60,VIC,Melbourne - North West,Hume,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20154043,8,2015,Friday,17:19:00,Single,1,110,SA,South Australia - Outback,Unincorporated SA,Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151325,8,2015,Friday,18:50:00,Single,1,60,NSW,Sydney - Inner South West,Canterbury-Bankstown,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20152218,8,2015,Friday,23:50:00,Single,1,50,VIC,Melbourne - Inner East,Boroondara,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151323,8,2015,Monday,00:43:00,Single,1,60,NSW,Illawarra,Wollongong,Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20155108,8,2015,Monday,02:05:00,Multiple,3,90,WA,Western Australia - Outback (South),Greater Geraldton,Outer Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20155027,8,2015,Monday,02:19:00,Single,1,110,WA,Bunbury,Busselton,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20155094,8,2015,Monday,05:30:00,Single,1,110,WA,Western Australia - Wheat Belt,Northam,Inner Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20151003,8,2015,Monday,07:00:00,Single,1,60,NSW,Sydney - North Sydney and Hornsby,Ku-ring-gai,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20155059,8,2015,Monday,10:01:00,Single,1,110,WA,Mandurah,Murray,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20156014,8,2015,Monday,12:30:00,Single,1,80,TAS,Hobart,Brighton,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20151077,8,2015,Monday,12:50:00,Single,1,50,NSW,Sydney - Parramatta,Cumberland,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20155119,8,2015,Monday,15:23:00,Single,1,60,WA,Perth - South West,Rockingham,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20152068,8,2015,Monday,15:45:00,Single,1,100,VIC,Latrobe - Gippsland,Wellington,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20151274,8,2015,Monday,16:40:00,Single,1,50,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20157034,8,2015,Monday,17:07:00,Single,1,80,NT,Darwin,Darwin,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20152152,8,2015,Monday,17:30:00,Single,1,100,VIC,Mornington Peninsula,Mornington Peninsula,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20154024,8,2015,Monday,18:40:00,Single,1,110,SA,South Australia - South East,Kingston (SA),Outer Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20151217,8,2015,Monday,19:00:00,Single,1,100,NSW,New England and North West,Liverpool Plains,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20152002,8,2015,Monday,19:50:00,Single,1,80,VIC,Melbourne - South East,Greater Dandenong,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20157014,8,2015,Saturday,02:58:00,Single,1,70,NT,Northern Territory - Outback,Alice Springs,Remote Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20155012,8,2015,Saturday,06:51:00,Multiple,4,70,WA,Perth - South East,Gosnells,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20152040,8,2015,Saturday,10:35:00,Single,1,60,VIC,Melbourne - Inner,Port Phillip,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151277,8,2015,Saturday,11:05:00,Single,1,100,NSW,Coffs Harbour - Grafton,Bellingen,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20152028,8,2015,Saturday,12:10:00,Single,1,100,VIC,Hume,Strathbogie,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20157033,8,2015,Saturday,13:04:00,Single,1,60,NT,Darwin,Unincorporated NT,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151227,8,2015,Saturday,13:15:00,Multiple,2,80,NSW,Sydney - South West,Camden,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151082,8,2015,Saturday,15:30:00,Single,1,100,NSW,Capital Region,Hilltops,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20152103,8,2015,Saturday,18:10:00,Single,1,50,VIC,Latrobe - Gippsland,East Gippsland,Outer Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20152038,8,2015,Saturday,20:10:00,Single,1,60,VIC,Melbourne - West,Maribyrnong,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151115,8,2015,Saturday,20:57:00,Multiple,2,50,NSW,Sydney - Outer West and Blue Mountains,Penrith,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151125,8,2015,Saturday,22:15:00,Single,1,100,NSW,Capital Region,Hilltops,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20154076,8,2015,Sunday,01:15:00,Single,1,60,SA,Adelaide - North,Tea Tree Gully,Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20151243,8,2015,Sunday,02:00:00,Single,1,60,NSW,Sydney - Outer West and Blue Mountains,Hawkesbury,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20152076,8,2015,Sunday,03:00:00,Single,1,80,VIC,Melbourne - Outer East,Yarra Ranges,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20155020,8,2015,Sunday,07:53:00,Single,1,90,WA,Western Australia - Wheat Belt,Albany,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151212,8,2015,Sunday,08:00:00,Single,1,100,NSW,Richmond - Tweed,Kyogle,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151234,8,2015,Sunday,08:40:00,Single,1,110,NSW,Richmond - Tweed,Tweed,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20151290,8,2015,Sunday,09:15:00,Single,1,50,NSW,Sydney - North Sydney and Hornsby,Willoughby,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20154026,8,2015,Sunday,09:15:00,Single,1,50,SA,Adelaide - West,Charles Sturt,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151175,8,2015,Sunday,09:30:00,Single,1,90,NSW,Newcastle and Lake Macquarie,Lake Macquarie,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151152,8,2015,Sunday,11:39:00,Single,1,100,NSW,Richmond - Tweed,Tweed,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151075,8,2015,Sunday,13:45:00,Single,1,80,NSW,Hunter Valley exc Newcastle,Singleton,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20151298,8,2015,Sunday,14:00:00,Single,1,80,NSW,Hunter Valley exc Newcastle,Singleton,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20155051,8,2015,Sunday,14:00:00,Single,1,110,WA,Western Australia - Outback (North),Port Hedland,Very Remote Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20154059,8,2015,Sunday,14:09:00,Multiple,2,110,SA,South Australia - South East,Coorong,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20151204,8,2015,Sunday,14:45:00,Single,1,80,NSW,Sydney - Outer South West,Wollondilly,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
